更新时间,#genre#
广西卫视,http://114.254.38.103:8887/rtp/239.3.1.39:8300$IPV4『线路50』
广西卫视,http://222.131.15.137:4000/rtp/239.3.1.39:8300$IPV4『线路51』
广西卫视,http://114.246.181.171:4022/rtp/239.3.1.39:8300$IPV4『线路52』
广西卫视,http://111.225.93.108:33333/hls/80/index.m3u8$IPV4『线路53』
广西卫视,http://116.233.34.25:7777/tsfile/live/0113_1.m3u8$IPV4『线路54』
广西卫视,http://120.0.52.126:4022/rtp/239.253.92.76:8043$IPV4『线路55』
广西卫视,http://60.220.167.216:8085/rtp/226.0.2.231:9760$IPV4『线路56』
广西卫视,http://60.220.167.216:8084/rtp/226.0.2.231:9760$IPV4『线路57』
广西卫视,http://60.220.167.216:8082/rtp/226.0.2.231:9760$IPV4『线路58』
广西卫视,http://119.98.71.95:8888/rtp/239.69.1.191:10788$IPV4『线路59』
广西卫视,http://171.38.145.218:8088/tsfile/live/0113_1.m3u8$IPV4『线路60』
广西卫视,http://222.76.2.158:4022/rtp/239.61.2.48:8282$IPV4『线路61』
广西卫视,http://106.116.2.41:8890/rtp/239.254.200.80:8300$IPV4『线路62』
广西卫视,http://111.225.93.152:33333/hls/80/index.m3u8$IPV4『线路63』
广西卫视,http://171.38.146.32:8088/tsfile/live/0113_1.m3u8$IPV4『线路64』
广西卫视,http://27.30.72.53:8888/rtp/239.69.1.191:10788$IPV4『线路65』
广西卫视,http://222.131.15.137:4000/rtp/239.3.1.39:8300$IPV4『线路66』
广西卫视,http://diyp.uk.to/zb/1725695663.php?id=gxws$IPV4『线路67』
广西卫视,http://113.74.12.186:5000/itv/bestzb/5000000011000031118$IPV4『线路68』
广西卫视,http://124.64.183.179:8686/rtp/239.3.1.39:8300$IPV4『线路69』
广西卫视,http://111.61.236.247:9081/hls/44/index.m3u8$IPV4『线路70』
广西卫视,http://106.115.24.104:9999/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&down=1$IPV4『线路71』
广西卫视,http://60.12.183.46:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4『线路72』
广西卫视,http://124.165.251.82:9999/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路73』
广西卫视,http://61.136.67.238:50085/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路74』
广西卫视,http://124.165.251.82:9999/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路75』
广西卫视,http://61.138.128.226:19901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路76』
广西卫视,http://59.62.8.250:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路77』
广西卫视,http://117.27.190.42:9998/tsfile/live/23269_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路78』
广西卫视,http://58.51.111.46:1111/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路79』
广西卫视,http://59.48.75.130:3052/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路80』
厦门卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000005000266006/1.m3u8$IPV6『线路1』
厦门卫视,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000193/index.m3u8?IAS$IPV6『线路2』
厦门卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000005000266006/1.m3u8$IPV6『线路3』
厦门卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000005000266006/1.m3u8$IPV6『线路4』
厦门卫视,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000193/index.m3u8?IAS$IPV6『线路5』
厦门卫视,http://[2409:8087:2801:22:100::75]/wh7f454c46tw1155677277_-1526295585/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236231/index.m3u8?icpid=88888888&RTS=1717811980&from=5&ocs=2_2409:8087:2801:22:100::46_80&hms_devid=322&online=1717811980&vqe=3$IPV6『线路6』
厦门卫视,http://[2409:8087:2801:22:100::75]/wh7f454c46tw1155677277_-1526295585/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236231/index.m3u8?icpid=88888888&RTS=1717811980&from=5&ocs=2_2409:8087:2801:22:100::46_80&hms_devid=322&online=1717811980&vqe=3$IPV6『线路7』
厦门卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000005000266006/1.m3u8$IPV6『线路8』
厦门卫视,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000193/index.m3u8?IAS$IPV6『线路9』
厦门卫视,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000193/index.m3u8?fmmv6$IPV6『线路10』
厦门卫视,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221226964/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178$IPV6『线路11』
厦门卫视,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221226781/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178$IPV6『线路12』
厦门卫视,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221226964/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178$IPV6『线路13』
厦门卫视,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221226781/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178$IPV6『线路14』
厦门卫视,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000193/index.m3u8?$IPV6『线路15』
厦门卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000005000266006/1.m3u8$IPV6『线路16』
厦门卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000005000266006/1.m3u8$IPV6『线路17』
厦门卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000005000266006/1.m3u8$IPV6『线路18』
厦门卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000005000266006/1.m3u8$IPV6『线路19』
厦门卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000005000266006/1.m3u8$IPV6『线路20』
厦门卫视,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000193/index.m3u8?IAS$IPV6『线路21』
厦门卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000005000266006/1.m3u8$IPV6『线路22』
厦门卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000005000266006/1.m3u8$IPV6『线路23』
厦门卫视,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000193/index.m3u8?IAS$IPV6『线路24』
厦门卫视,http://[2409:8087:2801:22:100::75]/wh7f454c46tw1155677277_-1526295585/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236231/index.m3u8?icpid=88888888&RTS=1717811980&from=5&ocs=2_2409:8087:2801:22:100::46_80&hms_devid=322&online=1717811980&vqe=3$IPV6『线路25』
厦门卫视,http://[2409:8087:2801:22:100::75]/wh7f454c46tw1155677277_-1526295585/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236231/index.m3u8?icpid=88888888&RTS=1717811980&from=5&ocs=2_2409:8087:2801:22:100::46_80&hms_devid=322&online=1717811980&vqe=3$IPV6『线路26』
厦门卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000005000266006/1.m3u8$IPV6『线路27』
厦门卫视,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000193/index.m3u8?IAS$IPV6『线路28』
厦门卫视,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000193/index.m3u8?fmmv6$IPV6『线路29』
厦门卫视,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221226964/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178$IPV6『线路30』
厦门卫视,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221226781/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178$IPV6『线路31』
厦门卫视,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221226964/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178$IPV6『线路32』
厦门卫视,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221226781/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178$IPV6『线路33』
厦门卫视,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000193/index.m3u8?$IPV6『线路34』
厦门卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000005000266006/1.m3u8$IPV6『线路35』
厦门卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000005000266006/1.m3u8$IPV6『线路36』
厦门卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000005000266006/1.m3u8$IPV6『线路37』
厦门卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000005000266006/1.m3u8$IPV6『线路38』
厦门卫视,http://123.118.0.177:4022/rtp/239.3.1.143:4120$IPV4『线路39』
厦门卫视,http://222.131.15.137:4000/rtp/239.3.1.143:4120$IPV4『线路40』
厦门卫视,http://114.246.181.171:4022/rtp/239.3.1.143:4120$IPV4『线路41』
厦门卫视,http://114.254.38.103:8887/rtp/239.3.1.143:4120$IPV4『线路42』
厦门卫视,http://14.204.46.247:9901/tsfile/live/0115_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4『线路43』
厦门卫视,http://222.131.15.137:4000/rtp/239.3.1.143:4120$IPV4『线路44』
厦门卫视,http://124.64.183.179:8686/rtp/239.3.1.143:4120$IPV4『线路45』
厦门卫视,http://59.48.75.130:3052/tsfile/live/0129_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路46』
厦门卫视,http://115.49.75.58:4000/rtp/225.1.4.95:1124$IPV4『线路47』
厦门卫视,http://171.8.247.207:808/hls/64/index.m3u8$IPV4『线路48』
厦门卫视,http://222.141.135.53:8888/rtp/225.1.4.95:1124$IPV4『线路49』
厦门卫视,http://115.49.75.58:4000/rtp/225.1.4.95:1124$IPV4『线路50』
厦门卫视,http://119.131.240.69:8000/udp/239.77.0.96:5146$IPV4『线路51』
厦门卫视,http://120.87.4.10:80/PLTV/88888973/224/3221225703/10000100000000060000000000334140_0.smil/01.m3u8?fmt=ts2hls,123,01.m3u8,0,2538,0,0&accountinfo=Wti4h1vlszvIgmJ2Rn+JT30YqhIlb959YafU65xwPQuFI6KpBBcFipVQNWSpm9U4cljBwkAKGt2Lq1W8IgjWjgzcX+uhk0/ut3dCvLMCowm/gMliPBEyZFjKHa2qLoKe:20181110091937,END&GuardEncType=2$IPV4『线路52』
厦门卫视,http://119.131.240.69:8000/udp/239.77.0.96:5146$IPV4『线路53』
厦门卫视,http://183.17.238.99:8888/udp/239.77.0.96:5146$IPV4『线路54』
厦门卫视,http://113.66.7.155:8000/udp/239.77.0.96:5146$IPV4『线路55』
厦门卫视,http://121.33.115.122:6868/udp/239.77.0.96:5146$IPV4『线路56』
厦门卫视,http://121.13.85.136:8000/udp/239.77.0.96:5146$IPV4『线路57』
厦门卫视,http://121.33.115.122:6868/udp/239.77.0.96:5146$IPV4『线路58』
厦门卫视,http://116.21.126.59:3333/udp/239.77.0.96:5146$IPV4『线路59』
厦门卫视,http://14.145.234.231:8888/udp/239.77.0.96:5146$IPV4『线路60』
厦门卫视,http://123.113.191.169:9000/rtp/239.3.1.143:4120$IPV4『线路61』
厦门卫视,http://222.130.83.97:4022/rtp/239.3.1.143:4120$IPV4『线路62』
厦门卫视,http://123.118.0.177:4022/rtp/239.3.1.143:4120$IPV4『线路63』
厦门卫视,http://yfaqkkms.zzmd.fun:8888/rtp/239.3.1.143:4120$IPV4『线路64』
厦门卫视,http://114.243.104.92:8888/rtp/239.3.1.143:4120$IPV4『线路65』
厦门卫视,http://223.10.19.222:8083/udp/239.1.1.71:8071$IPV4『线路66』
厦门卫视,http://223.12.198.245:8082/udp/239.1.1.71:8071$IPV4『线路67』
厦门卫视,http://223.12.198.245:8083/udp/239.1.1.71:8071$IPV4『线路68』
厦门卫视,http://118.114.188.3:8888/udp/239.93.42.57:5140$IPV4『线路69』
厦门卫视,http://171.213.137.173:8088/udp/239.93.42.57:5140$IPV4『线路70』
厦门卫视,http://171.213.137.173:8088/udp/239.93.42.57:5140$IPV4『线路71』
厦门卫视,http://e2.woc.iiiya.cn:8888/rtp/239.61.2.11:8060$IPV4『线路72』
厦门卫视,http://www.91dos.cn:4022/rtp/239.61.2.11:8060$IPV4『线路73』
厦门卫视,http://www.91dos.cn:4022/rtp/239.61.2.11:8060$IPV4『线路74』
厦门卫视,http://39.105.167.176/live/XiaMenSD_800.m3u8$IPV4『线路75』
厦门卫视,http://42.48.17.204:808/hls/55/index.m3u8$IPV4『线路76』
厦门卫视,http://8.138.7.223/tv/bjcckd.php?id=50$IPV4『线路77』
厦门卫视,http://8.138.7.223/tv/bst8m.php?id=52$IPV4『线路78』
南方卫视,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227214/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178$IPV6『线路1』
南方卫视,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221227214/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178$IPV6『线路2』
南方卫视,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227214/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178$IPV6『线路3』
南方卫视,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221227214/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178$IPV6『线路4』
南方卫视,http://123.118.0.177:4022/rtp/239.3.1.161:8001$IPV4『线路5』
南方卫视,http://114.246.181.171:4022/rtp/239.3.1.161:8001$IPV4『线路6』
南方卫视,http://114.254.38.103:8887/rtp/239.3.1.161:8001$IPV4『线路7』
南方卫视,http://222.131.15.137:4000/rtp/239.3.1.161:8001$IPV4『线路8』
南方卫视,http://222.131.15.137:4000/rtp/239.3.1.161:8001$IPV4『线路9』
南方卫视,http://124.64.183.179:8686/rtp/239.3.1.161:8001$IPV4『线路10』
南方卫视,http://112.89.85.22/PLTV/88888973/224/3221225724/10000100000000060000000000334167_0.smil/01.m3u8?fmt=ts2hls$IPV4『线路11』
南方卫视,http://112.89.121.21:80/PLTV/88888973/224/3221225724/10000100000000060000000000334167_0.smil/01.m3u8?fmt=ts2hls,504,01.m3u8,0,2441,0,0&accountinfo=Wti4h1vlszvIgmJ2Rn+JT30YqhIlb959YafU65xwPQuFI6KpBBcFipVQNWSpm9U4cljBwkAKGt2Lq1W8IgjWjgzcX+uhk0/ut3dCvLMCowkQyJ1/QCjaDX1hkMu/sXTY:20181110091937,END&GuardEncType=2$IPV4『线路12』
南方卫视,http://123.113.191.169:9000/rtp/239.3.1.161:8001$IPV4『线路13』
南方卫视,http://222.130.83.97:4022/rtp/239.3.1.161:8001$IPV4『线路14』
南方卫视,http://49.77.104.103:8554/udp/239.49.1.249:6000$IPV4『线路15』
南方卫视,http://114.226.231.226:8888/udp/239.49.1.249:6000$IPV4『线路16』
南方卫视,http://180.108.135.48:8888/udp/239.49.1.249:6000$IPV4『线路17』
南方卫视,http://123.118.0.177:4022/rtp/239.3.1.161:8001$IPV4『线路18』
南方卫视,http://yfaqkkms.zzmd.fun:8888/rtp/239.3.1.161:8001$IPV4『线路19』
南方卫视,http://114.243.104.92:8888/rtp/239.3.1.161:8001$IPV4『线路20』
南方卫视,http://webmail.axxe.top:4022/rtp/239.3.1.161:8001$IPV4『线路21』
南方卫视,http://neucn.asuscomm.cn:23234/rtp/239.3.1.161:8001$IPV4『线路22』
南方卫视,http://171.105.179.67:4022/udp/239.81.0.32:4056$IPV4『线路23』
南方卫视,http://221.7.239.115:8181/tsfile/live/1080_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路24』
南方卫视,http://114.252.227.154:8000/rtp/239.3.1.161:8001$IPV4『线路25』
南方卫视,http://106.111.244.30:3000/rtp/239.49.1.249:6000$IPV4『线路26』
南方卫视,http://180.141.200.139:4022/udp/239.81.0.32:4056$IPV4『线路27』
南方卫视,http://mtjkwdrive.zzmd.fun:8888/rtp/239.3.1.161:8001$IPV4『线路28』
南方卫视,http://171.108.239.128:8181/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路29』
南方卫视,http://221.223.92.26:4022/rtp/239.3.1.161:8001$IPV4『线路30』
南方卫视,http://221.229.228.131:3000/rtp/239.49.1.249:6000$IPV4『线路31』
南方卫视,http://121.232.31.80:4022/rtp/239.49.1.249:6000$IPV4『线路32』
南方卫视,http://171.110.62.59:8181/tsfile/live/1079_1.m3u8$IPV4『线路33』
南方卫视,http://171.104.106.24:50112/udp/239.81.0.32:4056$IPV4『线路34』
南方卫视,http://171.110.62.89:8181/tsfile/live/1079_1.m3u8$IPV4『线路35』
南方卫视,http://123.113.107.131:4022/rtp/239.3.1.161:8001$IPV4『线路36』
南方卫视,http://123.115.117.113:9000/rtp/239.3.1.161:8001$IPV4『线路37』
南方卫视,http://171.110.63.44:8181/tsfile/live/1079_1.m3u8$IPV4『线路38』
南方卫视,http://106.110.110.150:3000/rtp/239.49.1.249:6000$IPV4『线路39』
南方卫视,http://114.254.95.3:2222/rtp/239.3.1.161:8001$IPV4『线路40』
南方卫视,http://171.108.239.128:8181/tsfile/live/1003_1.m3u8$IPV4『线路41』
南方卫视,http://114.253.165.121:10000/rtp/239.3.1.161:8001$IPV4『线路42』
南方卫视,http://114.249.227.137:8182/rtp/239.3.1.161:8001$IPV4『线路43』
南方卫视,http://113.101.119.146:8090/hls/109/index.m3u8$IPV4『线路44』
甘肃卫视,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225633/index.m3u8$IPV6『线路1』
甘肃卫视,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225633/index.m3u8$IPV6『线路2』
甘肃卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000002000017827/1.m3u8$IPV6『线路3』
甘肃卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000011000031121/1.m3u8$IPV6『线路4』
甘肃卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010098/1.m3u8$IPV6『线路5』
甘肃卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010098/index.m3u8$IPV6『线路6』
甘肃卫视,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225633/index.m3u8$IPV6『线路7』
甘肃卫视,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225633/index.m3u8$IPV6『线路8』
甘肃卫视,http://[2409:8087:2801:22:100::42]/wh7f454c46tw776519881_426790369/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236201/index.m3u8?icpid=88888888&RTS=1717811601&from=5&hms_devid=1643&online=1717811601&vqe=3$IPV6『线路9』
甘肃卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010098/1.m3u8$IPV6『线路10』
甘肃卫视,http://[2409:8087:2801:22:100::42]/wh7f454c46tw776519881_426790369/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236201/index.m3u8?icpid=88888888&RTS=1717811601&from=5&hms_devid=1643&online=1717811601&vqe=3$IPV6『线路11』
甘肃卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225633/index.m3u8$IPV6『线路12』
甘肃卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000002000017827/1.m3u8$IPV6『线路13』
甘肃卫视,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225633/index.m3u8$IPV6『线路14』
甘肃卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010098/1.m3u8$IPV6『线路15』
甘肃卫视,http://[2409:8087:74F1:0021::0008]:80/270000001322/69900158041111100000002160/1.m3u8$IPV6『线路16』
甘肃卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010098/index.m3u8$IPV6『线路17』
甘肃卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000011000031121/1.m3u8$IPV6『线路18』
甘肃卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010098/1.m3u8?$IPV6『线路19』
甘肃卫视,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225633/index.m3u8$IPV6『线路20』
甘肃卫视,http://[2409:8087:1e03:21::42]:6610/cms001/ch00000090990000001298/index.m3u8?love=freedom#http://[2409:8087:2001:20:2800:0:df6e:eb1a]/wh7f454c46tw1400573680_-1979013462/ott.mobaibox.com/PLTV/3/224/3221227568/index.m3u8?icpid=3&RTS=1668600490&from=40&popid=40&hms_devid=2116&prioritypopid=40&vqe=3$IPV6『线路21』
甘肃卫视,http://[2409:8087:2001:20:2800:0:df6e:eb1a]/wh7f454c46tw1400573680_-1979013462/ott.mobaibox.com/PLTV/3/224/3221227568/index.m3u8?icpid=3&RTS=1668600490&from=40&popid=40&hms_devid=2116&prioritypopid=40&vqe=3$IPV6『线路22』
甘肃卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001298/index.m3u8$IPV6『线路23』
甘肃卫视,http://[2409:8087:2001:20:2800:0:df6e:eb1a]/wh7f454c46tw1400573680_-1979013462/ott.mobaibox.com/PLTV/3/224/3221227568/index.m3u8?icpid=3&RTS=1668600490&from=40&popid=40&hms_devid=2116&prioritypopid=40&vqe=3$IPV6『线路24』
甘肃卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225724/2/index.m3u8$IPV6『线路25』
甘肃卫视,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/gsws_4000.m3u8$IPV6『线路26』
甘肃卫视,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221225845/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178$IPV6『线路27』
甘肃卫视,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227262/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178$IPV6『线路28』
